free_slots,occupied_slots,total_slots,occupancy_percent,frame_number,timestamp
102,211,313,67.4,1112,2026-01-30 09:21:31
102,211,313,67.4,1113,2026-01-30 09:21:31
102,211,313,67.4,1114,2026-01-30 09:21:32
102,211,313,67.4,1115,2026-01-30 09:21:32
102,211,313,67.4,1116,2026-01-30 09:21:32
102,211,313,67.4,1117,2026-01-30 09:21:33
102,211,313,67.4,1118,2026-01-30 09:21:33
102,211,313,67.4,1119,2026-01-30 09:21:33
102,211,313,67.4,1120,2026-01-30 09:21:34
102,211,313,67.4,1121,2026-01-30 09:21:34
102,211,313,67.4,1122,2026-01-30 09:21:34
102,211,313,67.4,1123,2026-01-30 09:21:35
102,211,313,67.4,1124,2026-01-30 09:21:35
102,211,313,67.4,1125,2026-01-30 09:21:35
102,211,313,67.4,1126,2026-01-30 09:21:36
102,211,313,67.4,1127,2026-01-30 09:21:36
102,211,313,67.4,1128,2026-01-30 09:21:36
102,211,313,67.4,1129,2026-01-30 09:21:37
102,211,313,67.4,1130,2026-01-30 09:21:37
102,211,313,67.4,1131,2026-01-30 09:21:37
102,211,313,67.4,1132,2026-01-30 09:21:38
102,211,313,67.4,1133,2026-01-30 09:21:38
101,212,313,67.7,1134,2026-01-30 09:21:38
101,212,313,67.7,1135,2026-01-30 09:21:39
101,212,313,67.7,1136,2026-01-30 09:21:39
101,212,313,67.7,1137,2026-01-30 09:21:39
101,212,313,67.7,1138,2026-01-30 09:21:40
101,212,313,67.7,1139,2026-01-30 09:21:40
101,212,313,67.7,1140,2026-01-30 09:21:40
101,212,313,67.7,1141,2026-01-30 09:21:41
101,212,313,67.7,1142,2026-01-30 09:21:41
101,212,313,67.7,1143,2026-01-30 09:21:42
101,212,313,67.7,1144,2026-01-30 09:21:42
101,212,313,67.7,1145,2026-01-30 09:21:42
101,212,313,67.7,1146,2026-01-30 09:21:43
101,212,313,67.7,1147,2026-01-30 09:21:43
101,212,313,67.7,1148,2026-01-30 09:21:43
101,212,313,67.7,1149,2026-01-30 09:21:44
101,212,313,67.7,1150,2026-01-30 09:21:44
101,212,313,67.7,1151,2026-01-30 09:21:44
100,213,313,68.1,1152,2026-01-30 09:21:45
100,213,313,68.1,1153,2026-01-30 09:21:45
100,213,313,68.1,1154,2026-01-30 09:21:45
100,213,313,68.1,1155,2026-01-30 09:21:46
100,213,313,68.1,1156,2026-01-30 09:21:46
100,213,313,68.1,1157,2026-01-30 09:21:46
100,213,313,68.1,1158,2026-01-30 09:21:47
100,213,313,68.1,1159,2026-01-30 09:21:47
100,213,313,68.1,1160,2026-01-30 09:21:47
100,213,313,68.1,1161,2026-01-30 09:21:48
100,213,313,68.1,1162,2026-01-30 09:21:48
101,212,313,67.7,1163,2026-01-30 09:21:49
101,212,313,67.7,1164,2026-01-30 09:21:49
102,211,313,67.4,1165,2026-01-30 09:21:49
102,211,313,67.4,1166,2026-01-30 09:21:50
102,211,313,67.4,1167,2026-01-30 09:21:50
102,211,313,67.4,1168,2026-01-30 09:21:50
102,211,313,67.4,1169,2026-01-30 09:21:51
102,211,313,67.4,1170,2026-01-30 09:21:51
102,211,313,67.4,1171,2026-01-30 09:21:51
102,211,313,67.4,1172,2026-01-30 09:21:52
102,211,313,67.4,1173,2026-01-30 09:21:52
102,211,313,67.4,1174,2026-01-30 09:21:52
102,211,313,67.4,1175,2026-01-30 09:21:53
102,211,313,67.4,1176,2026-01-30 09:21:53
102,211,313,67.4,1177,2026-01-30 09:21:53
102,211,313,67.4,1178,2026-01-30 09:21:54
101,212,313,67.7,1179,2026-01-30 09:21:54
101,212,313,67.7,1180,2026-01-30 09:21:54
101,212,313,67.7,1181,2026-01-30 09:21:55
101,212,313,67.7,1182,2026-01-30 09:21:55
101,212,313,67.7,1183,2026-01-30 09:21:55
101,212,313,67.7,1184,2026-01-30 09:21:56
101,212,313,67.7,1185,2026-01-30 09:21:56
101,212,313,67.7,1186,2026-01-30 09:21:56
102,211,313,67.4,1187,2026-01-30 09:21:57
102,211,313,67.4,1188,2026-01-30 09:21:57
102,211,313,67.4,1189,2026-01-30 09:21:57
102,211,313,67.4,1190,2026-01-30 09:21:58
102,211,313,67.4,1191,2026-01-30 09:21:58
102,211,313,67.4,1192,2026-01-30 09:21:58
102,211,313,67.4,1193,2026-01-30 09:21:59
102,211,313,67.4,1194,2026-01-30 09:21:59
102,211,313,67.4,1195,2026-01-30 09:21:59
102,211,313,67.4,1196,2026-01-30 09:22:00
102,211,313,67.4,1197,2026-01-30 09:22:00
102,211,313,67.4,1198,2026-01-30 09:22:00
102,211,313,67.4,1199,2026-01-30 09:22:01
101,212,313,67.7,1200,2026-01-30 09:22:01
100,213,313,68.1,1201,2026-01-30 09:22:02
100,213,313,68.1,1202,2026-01-30 09:22:02
100,213,313,68.1,1203,2026-01-30 09:22:02
100,213,313,68.1,1204,2026-01-30 09:22:02
100,213,313,68.1,1205,2026-01-30 09:22:03
100,213,313,68.1,1206,2026-01-30 09:22:03
100,213,313,68.1,1207,2026-01-30 09:22:03
100,213,313,68.1,1208,2026-01-30 09:22:04
100,213,313,68.1,1209,2026-01-30 09:22:04
100,213,313,68.1,1210,2026-01-30 09:22:04
100,213,313,68.1,1211,2026-01-30 09:22:05
100,213,313,68.1,1212,2026-01-30 09:22:05
100,213,313,68.1,1213,2026-01-30 09:22:05
100,213,313,68.1,1214,2026-01-30 09:22:06
100,213,313,68.1,1215,2026-01-30 09:22:06
100,213,313,68.1,1216,2026-01-30 09:22:06
100,213,313,68.1,1217,2026-01-30 09:22:07
100,213,313,68.1,1218,2026-01-30 09:22:07
100,213,313,68.1,1219,2026-01-30 09:22:07
100,213,313,68.1,1220,2026-01-30 09:22:08
100,213,313,68.1,1221,2026-01-30 09:22:08
100,213,313,68.1,1222,2026-01-30 09:22:08
100,213,313,68.1,1223,2026-01-30 09:22:09
100,213,313,68.1,1224,2026-01-30 09:22:09
100,213,313,68.1,1225,2026-01-30 09:22:09
100,213,313,68.1,1226,2026-01-30 09:22:10
100,213,313,68.1,1227,2026-01-30 09:22:10
100,213,313,68.1,1228,2026-01-30 09:22:10
100,213,313,68.1,1229,2026-01-30 09:22:11
100,213,313,68.1,1230,2026-01-30 09:22:11
100,213,313,68.1,1231,2026-01-30 09:22:11
100,213,313,68.1,1232,2026-01-30 09:22:12
100,213,313,68.1,1233,2026-01-30 09:22:12
100,213,313,68.1,1234,2026-01-30 09:22:12
100,213,313,68.1,1235,2026-01-30 09:22:13
100,213,313,68.1,1236,2026-01-30 09:22:13
100,213,313,68.1,1237,2026-01-30 09:22:14
100,213,313,68.1,1238,2026-01-30 09:22:14
100,213,313,68.1,1239,2026-01-30 09:22:14
100,213,313,68.1,1240,2026-01-30 09:22:15
100,213,313,68.1,1241,2026-01-30 09:22:15
100,213,313,68.1,1242,2026-01-30 09:22:15
100,213,313,68.1,1243,2026-01-30 09:22:16
100,213,313,68.1,1244,2026-01-30 09:22:16
100,213,313,68.1,1245,2026-01-30 09:22:16
100,213,313,68.1,1246,2026-01-30 09:22:17
100,213,313,68.1,1247,2026-01-30 09:22:17
100,213,313,68.1,1248,2026-01-30 09:22:17
100,213,313,68.1,1249,2026-01-30 09:22:18
100,213,313,68.1,1250,2026-01-30 09:22:18
100,213,313,68.1,1251,2026-01-30 09:22:18
100,213,313,68.1,1252,2026-01-30 09:22:19
100,213,313,68.1,1253,2026-01-30 09:22:19
100,213,313,68.1,1254,2026-01-30 09:22:19
100,213,313,68.1,1255,2026-01-30 09:22:20
100,213,313,68.1,1256,2026-01-30 09:22:20
100,213,313,68.1,1257,2026-01-30 09:22:20
100,213,313,68.1,1258,2026-01-30 09:22:21
100,213,313,68.1,1259,2026-01-30 09:22:21
100,213,313,68.1,1260,2026-01-30 09:22:21
100,213,313,68.1,1261,2026-01-30 09:22:22
100,213,313,68.1,1262,2026-01-30 09:22:22
100,213,313,68.1,1263,2026-01-30 09:22:23
100,213,313,68.1,1264,2026-01-30 09:22:23
100,213,313,68.1,1265,2026-01-30 09:22:23
100,213,313,68.1,1266,2026-01-30 09:22:24
100,213,313,68.1,1267,2026-01-30 09:22:24
100,213,313,68.1,1268,2026-01-30 09:22:24
100,213,313,68.1,1269,2026-01-30 09:22:25
100,213,313,68.1,1270,2026-01-30 09:22:25
100,213,313,68.1,1271,2026-01-30 09:22:25
100,213,313,68.1,1272,2026-01-30 09:22:26
100,213,313,68.1,1273,2026-01-30 09:22:26
100,213,313,68.1,1274,2026-01-30 09:22:26
100,213,313,68.1,1275,2026-01-30 09:22:27
100,213,313,68.1,1276,2026-01-30 09:22:27
100,213,313,68.1,1277,2026-01-30 09:22:27
100,213,313,68.1,1278,2026-01-30 09:22:28
100,213,313,68.1,1279,2026-01-30 09:22:28
100,213,313,68.1,1280,2026-01-30 09:22:28
100,213,313,68.1,1281,2026-01-30 09:22:29
100,213,313,68.1,1282,2026-01-30 09:22:29
100,213,313,68.1,1283,2026-01-30 09:22:29
100,213,313,68.1,1284,2026-01-30 09:22:30
101,212,313,67.7,1285,2026-01-30 09:22:30
101,212,313,67.7,1286,2026-01-30 09:22:30
101,212,313,67.7,1287,2026-01-30 09:22:31
101,212,313,67.7,1288,2026-01-30 09:22:31
101,212,313,67.7,1289,2026-01-30 09:22:31
101,212,313,67.7,1290,2026-01-30 09:22:32
101,212,313,67.7,1291,2026-01-30 09:22:32
101,212,313,67.7,1292,2026-01-30 09:22:33
101,212,313,67.7,1293,2026-01-30 09:22:33
101,212,313,67.7,1294,2026-01-30 09:22:33
101,212,313,67.7,1295,2026-01-30 09:22:34
101,212,313,67.7,1296,2026-01-30 09:22:34
101,212,313,67.7,1297,2026-01-30 09:22:34
101,212,313,67.7,1298,2026-01-30 09:22:34
101,212,313,67.7,1299,2026-01-30 09:22:35
101,212,313,67.7,1300,2026-01-30 09:22:35
101,212,313,67.7,1301,2026-01-30 09:22:36
101,212,313,67.7,1302,2026-01-30 09:22:36
101,212,313,67.7,1303,2026-01-30 09:22:36
101,212,313,67.7,1304,2026-01-30 09:22:37
101,212,313,67.7,1305,2026-01-30 09:22:37
101,212,313,67.7,1306,2026-01-30 09:22:37
101,212,313,67.7,1307,2026-01-30 09:22:38
101,212,313,67.7,1308,2026-01-30 09:22:38
101,212,313,67.7,1309,2026-01-30 09:22:38
101,212,313,67.7,1310,2026-01-30 09:22:39
101,212,313,67.7,1311,2026-01-30 09:22:39
101,212,313,67.7,1312,2026-01-30 09:22:39
101,212,313,67.7,1313,2026-01-30 09:22:40
101,212,313,67.7,1314,2026-01-30 09:22:40
101,212,313,67.7,1315,2026-01-30 09:22:41
101,212,313,67.7,1316,2026-01-30 09:22:41
101,212,313,67.7,1317,2026-01-30 09:22:41
101,212,313,67.7,1318,2026-01-30 09:22:42
101,212,313,67.7,1319,2026-01-30 09:22:42
101,212,313,67.7,1320,2026-01-30 09:22:42
101,212,313,67.7,1321,2026-01-30 09:22:43
101,212,313,67.7,1322,2026-01-30 09:22:43
101,212,313,67.7,1323,2026-01-30 09:22:43
101,212,313,67.7,1324,2026-01-30 09:22:44
101,212,313,67.7,1325,2026-01-30 09:22:44
101,212,313,67.7,1326,2026-01-30 09:22:45
101,212,313,67.7,1327,2026-01-30 09:22:45
101,212,313,67.7,1328,2026-01-30 09:22:45
101,212,313,67.7,1329,2026-01-30 09:22:46
101,212,313,67.7,1330,2026-01-30 09:22:46
101,212,313,67.7,1331,2026-01-30 09:22:46
101,212,313,67.7,1332,2026-01-30 09:22:47
101,212,313,67.7,1333,2026-01-30 09:22:47
101,212,313,67.7,1334,2026-01-30 09:22:47
101,212,313,67.7,1335,2026-01-30 09:22:48
101,212,313,67.7,1336,2026-01-30 09:22:48
101,212,313,67.7,1337,2026-01-30 09:22:48
100,213,313,68.1,1338,2026-01-30 09:22:49
100,213,313,68.1,1339,2026-01-30 09:22:49
100,213,313,68.1,1340,2026-01-30 09:22:49
100,213,313,68.1,1341,2026-01-30 09:22:49
100,213,313,68.1,1342,2026-01-30 09:22:50
100,213,313,68.1,1343,2026-01-30 09:22:50
100,213,313,68.1,1344,2026-01-30 09:22:51
100,213,313,68.1,1345,2026-01-30 09:22:51
100,213,313,68.1,1346,2026-01-30 09:22:51
100,213,313,68.1,1347,2026-01-30 09:22:52
100,213,313,68.1,1348,2026-01-30 09:22:52
100,213,313,68.1,1349,2026-01-30 09:22:52
100,213,313,68.1,1350,2026-01-30 09:22:53
100,213,313,68.1,1351,2026-01-30 09:22:53
100,213,313,68.1,1352,2026-01-30 09:22:53
100,213,313,68.1,1353,2026-01-30 09:22:54
100,213,313,68.1,1354,2026-01-30 09:22:54
100,213,313,68.1,1355,2026-01-30 09:22:54
100,213,313,68.1,1356,2026-01-30 09:22:55
100,213,313,68.1,1357,2026-01-30 09:22:55
100,213,313,68.1,1358,2026-01-30 09:22:55
100,213,313,68.1,1359,2026-01-30 09:22:56
100,213,313,68.1,1360,2026-01-30 09:22:56
100,213,313,68.1,1361,2026-01-30 09:22:56
100,213,313,68.1,1362,2026-01-30 09:22:57
100,213,313,68.1,1363,2026-01-30 09:22:57
100,213,313,68.1,1364,2026-01-30 09:22:57
100,213,313,68.1,1365,2026-01-30 09:22:58
100,213,313,68.1,1366,2026-01-30 09:22:58
100,213,313,68.1,1367,2026-01-30 09:22:58
100,213,313,68.1,1368,2026-01-30 09:22:59
100,213,313,68.1,1369,2026-01-30 09:22:59
100,213,313,68.1,1370,2026-01-30 09:22:59
100,213,313,68.1,1371,2026-01-30 09:23:00
100,213,313,68.1,1372,2026-01-30 09:23:00
100,213,313,68.1,1373,2026-01-30 09:23:00
100,213,313,68.1,1374,2026-01-30 09:23:01
100,213,313,68.1,1375,2026-01-30 09:23:01
100,213,313,68.1,1376,2026-01-30 09:23:01
100,213,313,68.1,1377,2026-01-30 09:23:02
100,213,313,68.1,1378,2026-01-30 09:23:02
100,213,313,68.1,1379,2026-01-30 09:23:02
100,213,313,68.1,1380,2026-01-30 09:23:03
100,213,313,68.1,1381,2026-01-30 09:23:03
100,213,313,68.1,1382,2026-01-30 09:23:03
100,213,313,68.1,1383,2026-01-30 09:23:04
100,213,313,68.1,1384,2026-01-30 09:23:04
100,213,313,68.1,1385,2026-01-30 09:23:04
100,213,313,68.1,1386,2026-01-30 09:23:05
100,213,313,68.1,1387,2026-01-30 09:23:05
100,213,313,68.1,1388,2026-01-30 09:23:05
100,213,313,68.1,1389,2026-01-30 09:23:06
100,213,313,68.1,1390,2026-01-30 09:23:06
100,213,313,68.1,1391,2026-01-30 09:23:06
100,213,313,68.1,1392,2026-01-30 09:23:07
100,213,313,68.1,1393,2026-01-30 09:23:07
100,213,313,68.1,1394,2026-01-30 09:23:07
100,213,313,68.1,1395,2026-01-30 09:23:08
100,213,313,68.1,1396,2026-01-30 09:23:08
100,213,313,68.1,1397,2026-01-30 09:23:08
100,213,313,68.1,1398,2026-01-30 09:23:09
100,213,313,68.1,1399,2026-01-30 09:23:09
100,213,313,68.1,1400,2026-01-30 09:23:09
100,213,313,68.1,1401,2026-01-30 09:23:10
100,213,313,68.1,1402,2026-01-30 09:23:10
100,213,313,68.1,1403,2026-01-30 09:23:10
100,213,313,68.1,1404,2026-01-30 09:23:11
100,213,313,68.1,1405,2026-01-30 09:23:11
100,213,313,68.1,1406,2026-01-30 09:23:12
100,213,313,68.1,1407,2026-01-30 09:23:12
100,213,313,68.1,1408,2026-01-30 09:23:12
100,213,313,68.1,1409,2026-01-30 09:23:13
100,213,313,68.1,1410,2026-01-30 09:23:13
100,213,313,68.1,1411,2026-01-30 09:23:13
100,213,313,68.1,1412,2026-01-30 09:23:14
100,213,313,68.1,1413,2026-01-30 09:23:14
100,213,313,68.1,1414,2026-01-30 09:23:14
100,213,313,68.1,1415,2026-01-30 09:23:15
100,213,313,68.1,1416,2026-01-30 09:23:15
100,213,313,68.1,1417,2026-01-30 09:23:15
100,213,313,68.1,1418,2026-01-30 09:23:16
100,213,313,68.1,1419,2026-01-30 09:23:16
100,213,313,68.1,1420,2026-01-30 09:23:16
100,213,313,68.1,1421,2026-01-30 09:23:17
100,213,313,68.1,1422,2026-01-30 09:23:17
100,213,313,68.1,1423,2026-01-30 09:23:17
100,213,313,68.1,1424,2026-01-30 09:23:18
100,213,313,68.1,1425,2026-01-30 09:23:18
99,214,313,68.4,1426,2026-01-30 09:23:18
99,214,313,68.4,1427,2026-01-30 09:23:19
99,214,313,68.4,1428,2026-01-30 09:23:19
99,214,313,68.4,1429,2026-01-30 09:23:20
99,214,313,68.4,1430,2026-01-30 09:23:20
99,214,313,68.4,1431,2026-01-30 09:23:20
99,214,313,68.4,1432,2026-01-30 09:23:20
99,214,313,68.4,1433,2026-01-30 09:23:21
100,213,313,68.1,1434,2026-01-30 09:23:21
100,213,313,68.1,1435,2026-01-30 09:23:21
100,213,313,68.1,1436,2026-01-30 09:23:22
100,213,313,68.1,1437,2026-01-30 09:23:22
100,213,313,68.1,1438,2026-01-30 09:23:23
100,213,313,68.1,1439,2026-01-30 09:23:23
100,213,313,68.1,1440,2026-01-30 09:23:23
100,213,313,68.1,1441,2026-01-30 09:23:23
99,214,313,68.4,1442,2026-01-30 09:23:24
99,214,313,68.4,1443,2026-01-30 09:23:24
99,214,313,68.4,1444,2026-01-30 09:23:25
99,214,313,68.4,1445,2026-01-30 09:23:25
99,214,313,68.4,1446,2026-01-30 09:23:25
99,214,313,68.4,1447,2026-01-30 09:23:26
99,214,313,68.4,1448,2026-01-30 09:23:26
99,214,313,68.4,1449,2026-01-30 09:23:26
99,214,313,68.4,1450,2026-01-30 09:23:27
99,214,313,68.4,1451,2026-01-30 09:23:27
99,214,313,68.4,1452,2026-01-30 09:23:27
99,214,313,68.4,1453,2026-01-30 09:23:28
99,214,313,68.4,1454,2026-01-30 09:23:28
99,214,313,68.4,1455,2026-01-30 09:23:28
99,214,313,68.4,1456,2026-01-30 09:23:29
99,214,313,68.4,1457,2026-01-30 09:23:29
99,214,313,68.4,1458,2026-01-30 09:23:29
99,214,313,68.4,1459,2026-01-30 09:23:30
99,214,313,68.4,1460,2026-01-30 09:23:30
99,214,313,68.4,1461,2026-01-30 09:23:30
99,214,313,68.4,1462,2026-01-30 09:23:31
99,214,313,68.4,1463,2026-01-30 09:23:31
99,214,313,68.4,1464,2026-01-30 09:23:31
99,214,313,68.4,1465,2026-01-30 09:23:32
99,214,313,68.4,1466,2026-01-30 09:23:32
99,214,313,68.4,1467,2026-01-30 09:23:32
99,214,313,68.4,1468,2026-01-30 09:23:33
98,215,313,68.7,1469,2026-01-30 09:23:34
98,215,313,68.7,1470,2026-01-30 09:23:34
98,215,313,68.7,1471,2026-01-30 09:23:35
98,215,313,68.7,1472,2026-01-30 09:23:35
98,215,313,68.7,1473,2026-01-30 09:23:35
98,215,313,68.7,1474,2026-01-30 09:23:36
98,215,313,68.7,1475,2026-01-30 09:23:36
98,215,313,68.7,1476,2026-01-30 09:23:37
98,215,313,68.7,1477,2026-01-30 09:23:37
98,215,313,68.7,1478,2026-01-30 09:23:37
98,215,313,68.7,1479,2026-01-30 09:23:38
98,215,313,68.7,1480,2026-01-30 09:23:38
98,215,313,68.7,1481,2026-01-30 09:23:39
98,215,313,68.7,1482,2026-01-30 09:23:40
98,215,313,68.7,1483,2026-01-30 09:23:40
98,215,313,68.7,1484,2026-01-30 09:23:41
98,215,313,68.7,1485,2026-01-30 09:23:41
99,214,313,68.4,1486,2026-01-30 09:23:41
99,214,313,68.4,1487,2026-01-30 09:23:42
99,214,313,68.4,1488,2026-01-30 09:23:42
99,214,313,68.4,1489,2026-01-30 09:23:43
98,215,313,68.7,1490,2026-01-30 09:23:43
98,215,313,68.7,1491,2026-01-30 09:23:44
98,215,313,68.7,1492,2026-01-30 09:23:44
98,215,313,68.7,1493,2026-01-30 09:23:44
98,215,313,68.7,1494,2026-01-30 09:23:45
98,215,313,68.7,1495,2026-01-30 09:23:45
98,215,313,68.7,1496,2026-01-30 09:23:46
98,215,313,68.7,1497,2026-01-30 09:23:46
98,215,313,68.7,1498,2026-01-30 09:23:46
98,215,313,68.7,1499,2026-01-30 09:23:47
98,215,313,68.7,1500,2026-01-30 09:23:47
98,215,313,68.7,1501,2026-01-30 09:23:48
98,215,313,68.7,1502,2026-01-30 09:23:48
98,215,313,68.7,1503,2026-01-30 09:23:49
98,215,313,68.7,1504,2026-01-30 09:23:49
98,215,313,68.7,1505,2026-01-30 09:23:49
98,215,313,68.7,1506,2026-01-30 09:23:50
98,215,313,68.7,1507,2026-01-30 09:23:50
98,215,313,68.7,1508,2026-01-30 09:23:50
98,215,313,68.7,1509,2026-01-30 09:23:51
98,215,313,68.7,1510,2026-01-30 09:23:51
98,215,313,68.7,1511,2026-01-30 09:23:52
98,215,313,68.7,1512,2026-01-30 09:23:52
98,215,313,68.7,1513,2026-01-30 09:23:52
98,215,313,68.7,1514,2026-01-30 09:23:53
98,215,313,68.7,1515,2026-01-30 09:23:53
98,215,313,68.7,1516,2026-01-30 09:23:54
98,215,313,68.7,1517,2026-01-30 09:23:54
98,215,313,68.7,1518,2026-01-30 09:23:55
98,215,313,68.7,1519,2026-01-30 09:23:55
98,215,313,68.7,1520,2026-01-30 09:23:55
98,215,313,68.7,1521,2026-01-30 09:23:56
98,215,313,68.7,1522,2026-01-30 09:23:56
99,214,313,68.4,1523,2026-01-30 09:23:57
99,214,313,68.4,1524,2026-01-30 09:23:57
99,214,313,68.4,1525,2026-01-30 09:23:57
99,214,313,68.4,1526,2026-01-30 09:23:58
99,214,313,68.4,1527,2026-01-30 09:23:58
99,214,313,68.4,1528,2026-01-30 09:23:59
98,215,313,68.7,1529,2026-01-30 09:23:59
98,215,313,68.7,1530,2026-01-30 09:23:59
98,215,313,68.7,1531,2026-01-30 09:24:00
99,214,313,68.4,1532,2026-01-30 09:24:00
99,214,313,68.4,1533,2026-01-30 09:24:01
99,214,313,68.4,1534,2026-01-30 09:24:01
98,215,313,68.7,1535,2026-01-30 09:24:01
98,215,313,68.7,1536,2026-01-30 09:24:02
98,215,313,68.7,1537,2026-01-30 09:24:02
98,215,313,68.7,1538,2026-01-30 09:24:03
98,215,313,68.7,1539,2026-01-30 09:24:03
98,215,313,68.7,1540,2026-01-30 09:24:03
98,215,313,68.7,1541,2026-01-30 09:24:04
98,215,313,68.7,1542,2026-01-30 09:24:04
98,215,313,68.7,1543,2026-01-30 09:24:05
98,215,313,68.7,1544,2026-01-30 09:24:05
98,215,313,68.7,1545,2026-01-30 09:24:05
98,215,313,68.7,1546,2026-01-30 09:24:06
99,214,313,68.4,1547,2026-01-30 09:24:06
99,214,313,68.4,1548,2026-01-30 09:24:07
99,214,313,68.4,1549,2026-01-30 09:24:07
99,214,313,68.4,1550,2026-01-30 09:24:07
98,215,313,68.7,1551,2026-01-30 09:24:08
98,215,313,68.7,1552,2026-01-30 09:24:08
98,215,313,68.7,1553,2026-01-30 09:24:09
98,215,313,68.7,1554,2026-01-30 09:24:09
98,215,313,68.7,1555,2026-01-30 09:24:09
98,215,313,68.7,1556,2026-01-30 09:24:10
98,215,313,68.7,1557,2026-01-30 09:24:10
99,214,313,68.4,1558,2026-01-30 09:24:11
99,214,313,68.4,1559,2026-01-30 09:24:13
99,214,313,68.4,1560,2026-01-30 09:24:13
99,214,313,68.4,1561,2026-01-30 09:24:13
99,214,313,68.4,1562,2026-01-30 09:24:14
98,215,313,68.7,1563,2026-01-30 09:24:14
98,215,313,68.7,1564,2026-01-30 09:24:14
98,215,313,68.7,1565,2026-01-30 09:24:15
98,215,313,68.7,1566,2026-01-30 09:24:15
99,214,313,68.4,1567,2026-01-30 09:24:16
98,215,313,68.7,1568,2026-01-30 09:24:16
97,216,313,69.0,1569,2026-01-30 09:24:16
97,216,313,69.0,1570,2026-01-30 09:24:17
97,216,313,69.0,1571,2026-01-30 09:24:17
97,216,313,69.0,1572,2026-01-30 09:24:18
98,215,313,68.7,1573,2026-01-30 09:24:18
98,215,313,68.7,1574,2026-01-30 09:24:18
98,215,313,68.7,1575,2026-01-30 09:24:19
97,216,313,69.0,1576,2026-01-30 09:24:19
97,216,313,69.0,1577,2026-01-30 09:24:20
97,216,313,69.0,1578,2026-01-30 09:24:20
97,216,313,69.0,1579,2026-01-30 09:24:20
97,216,313,69.0,1580,2026-01-30 09:24:21
97,216,313,69.0,1581,2026-01-30 09:24:21
97,216,313,69.0,1582,2026-01-30 09:24:22
97,216,313,69.0,1583,2026-01-30 09:24:22
97,216,313,69.0,1584,2026-01-30 09:24:22
97,216,313,69.0,1585,2026-01-30 09:24:23
97,216,313,69.0,1586,2026-01-30 09:24:23
97,216,313,69.0,1587,2026-01-30 09:24:24
97,216,313,69.0,1588,2026-01-30 09:24:24
97,216,313,69.0,1589,2026-01-30 09:24:24
97,216,313,69.0,1590,2026-01-30 09:24:25
97,216,313,69.0,1591,2026-01-30 09:24:25
97,216,313,69.0,1592,2026-01-30 09:24:26
97,216,313,69.0,1593,2026-01-30 09:24:26
97,216,313,69.0,1594,2026-01-30 09:24:26
97,216,313,69.0,1595,2026-01-30 09:24:27
97,216,313,69.0,1596,2026-01-30 09:24:27
97,216,313,69.0,1597,2026-01-30 09:24:28
97,216,313,69.0,1598,2026-01-30 09:24:28
97,216,313,69.0,1599,2026-01-30 09:24:28
97,216,313,69.0,1600,2026-01-30 09:24:29
97,216,313,69.0,1601,2026-01-30 09:24:29
97,216,313,69.0,1602,2026-01-30 09:24:30
97,216,313,69.0,1603,2026-01-30 09:24:30
97,216,313,69.0,1604,2026-01-30 09:24:30
97,216,313,69.0,1605,2026-01-30 09:24:31
97,216,313,69.0,1606,2026-01-30 09:24:31
97,216,313,69.0,1607,2026-01-30 09:24:32
97,216,313,69.0,1608,2026-01-30 09:24:32
97,216,313,69.0,1609,2026-01-30 09:24:32
97,216,313,69.0,1610,2026-01-30 09:24:33
97,216,313,69.0,1611,2026-01-30 09:24:33
97,216,313,69.0,1612,2026-01-30 09:24:34
97,216,313,69.0,1613,2026-01-30 09:24:34
97,216,313,69.0,1614,2026-01-30 09:24:34
97,216,313,69.0,1615,2026-01-30 09:24:35
97,216,313,69.0,1616,2026-01-30 09:24:35
98,215,313,68.7,1617,2026-01-30 09:24:35
98,215,313,68.7,1618,2026-01-30 09:24:36
98,215,313,68.7,1619,2026-01-30 09:24:36
98,215,313,68.7,1620,2026-01-30 09:24:36
98,215,313,68.7,1621,2026-01-30 09:24:37
98,215,313,68.7,1622,2026-01-30 09:24:37
98,215,313,68.7,1623,2026-01-30 09:24:38
98,215,313,68.7,1624,2026-01-30 09:24:38
98,215,313,68.7,1625,2026-01-30 09:24:38
97,216,313,69.0,1626,2026-01-30 09:24:39
97,216,313,69.0,1627,2026-01-30 09:24:39
97,216,313,69.0,1628,2026-01-30 09:24:39
97,216,313,69.0,1629,2026-01-30 09:24:40
97,216,313,69.0,1630,2026-01-30 09:24:40
97,216,313,69.0,1631,2026-01-30 09:24:41
97,216,313,69.0,1632,2026-01-30 09:24:41
97,216,313,69.0,1633,2026-01-30 09:24:41
97,216,313,69.0,1634,2026-01-30 09:24:42
97,216,313,69.0,1635,2026-01-30 09:24:42
97,216,313,69.0,1636,2026-01-30 09:24:43
97,216,313,69.0,1637,2026-01-30 09:24:43
97,216,313,69.0,1638,2026-01-30 09:24:44
97,216,313,69.0,1639,2026-01-30 09:24:44
97,216,313,69.0,1640,2026-01-30 09:24:44
97,216,313,69.0,1641,2026-01-30 09:24:45
97,216,313,69.0,1642,2026-01-30 09:24:47
97,216,313,69.0,1643,2026-01-30 09:24:47
97,216,313,69.0,1644,2026-01-30 09:24:47
97,216,313,69.0,1645,2026-01-30 09:24:48
97,216,313,69.0,1646,2026-01-30 09:24:48
97,216,313,69.0,1647,2026-01-30 09:24:49
97,216,313,69.0,1648,2026-01-30 09:24:49
